review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R16ORIAJWZ7740,5,0,0,N,Y
RIL3TIGL8F8IK,1,0,0,N,Y
R6X567AD585OF,5,0,0,N,Y
R2CITH6Q6GUF5W,5,0,0,N,Y
R1Z9EJ4BSLP81N,5,1,1,N,Y
R2XJW5J777IXLV,4,0,1,N,Y
RZTQUAADNW38S,5,0,0,N,N
R2V4ZX72ZCAJBR,4,0,0,N,Y
R1VEZ2Q8YG21HY,1,0,2,N,Y
R1SHQ0NMEW0RPH,4,1,1,N,Y
R1SQGUPP8VY9RZ,4,0,0,N,Y
R37SZU1J2ATK1T,5,0,0,N,N
RNBKVKWH2Z0RQ,5,0,0,N,Y
R2C88PPIL6YV9Q,1,0,3,N,Y
R1NN1Q33HG2NT7,5,0,0,N,N
R11ZCFV23V9Z7T,5,0,1,N,N
R3K5XLJHY3MTC0,5,0,0,N,Y
R3KIZUXBTNZT4F,5,0,0,N,Y
R2YJQXHHJN78AR,1,13,13,N,Y
R1UUTPSBTD8D7F,4,0,0,N,Y
R15KTDAJ538937,5,0,0,N,Y
R3B7QU6Z9Q37NE,5,0,0,N,Y
R1KV7ZVMXM4UF,1,0,3,N,N
R1JCDSPUTWDNJZ,1,1,1,N,Y
R33YQBVAS5WZ6V,5,0,0,N,Y
R3VQ4P8EL2KA8S,5,0,0,N,Y
R1ZHQ2XX2FO5P4,5,0,0,N,Y
R25TAQMWOCJL0X,5,0,0,N,Y
R1NII725AOTZ6R,3,2,2,N,Y
RJB9REXO7S6AP,2,0,0,N,Y
R319UYHAV9568Z,5,2,17,N,Y
R354GF6ZNVRBGR,2,0,0,N,Y
RUKSRGYJEAFFI,5,2,3,N,Y
R1NSN4NCFXS6U3,3,0,5,N,Y
R24D0KVF241WMF,4,0,0,N,Y
R7XLD1L8JHDA8,1,20,24,N,Y
R6QWALCNQM34R,5,0,0,N,Y
R2KYUE4388QX5I,1,0,1,N,Y
R2KACWWUYC9ERD,5,0,0,N,Y
R1NV99ZHCDT017,5,0,0,N,Y
R30TWTF9UQ01T9,5,0,0,N,Y
R12930RK075N9J,5,623,688,N,Y
R2RAET2XTYT4DG,5,3,3,N,Y
R2YFJGE2OC42FG,5,0,0,N,Y
R1QI01Q45EOPHV,5,0,1,N,Y
R2XF1WITBE8T2X,5,0,0,N,Y
R9V495ZB8D6EP,1,0,0,N,Y
R3IZM2E84O2081,5,0,0,N,Y
R2EEUDK9HYR0V7,5,0,0,N,Y
R773RWU1GHRRE,5,2,3,N,Y
R3DUQIG0JJY1SF,5,1,2,N,Y
RTF3GF2LLFLG8,1,10,16,N,Y
R2FPA46RPCSVQ9,5,0,1,N,Y
R5D9XQLXHX44O,5,0,0,N,Y
R3SCFXC9G77J73,3,0,1,N,Y
R33NIIAQ99457Q,5,0,0,N,Y
R3EDZWX3USC2NQ,5,0,0,N,Y
R1DKV69BF4KOOT,5,0,0,N,Y
RQAAOEEMRX9WM,4,0,0,N,Y
R211HECV07ACKS,5,0,1,N,N
R2UG2FNBWSIMGX,5,0,0,N,Y
R2MMPK67RDDMO2,5,0,0,N,Y
RAMPZNOSGN9WH,3,0,1,N,Y
R29TY12MBJR95F,5,0,0,N,Y
R1J2VZ38S1CKVM,3,0,0,N,N
R3R6PDUZBS3DKM,3,3,4,N,N
RR2M2GJ4CF8JN,5,0,0,N,Y
R2HPGBKHG87PL7,2,1,3,N,N
RAXOP3R8X9N0H,5,2,2,N,Y
RTV7T2YM3NO32,5,0,1,N,Y
R17FN3NNVM8AMN,1,0,4,N,Y
R37GIRHNIT88NT,5,0,0,N,Y
R10N70Z6ZCQV4I,5,0,1,N,N
R23JPY2K5CO27G,3,0,0,N,Y
R3SNOWFRR0GCRY,5,0,0,N,Y
R1R2XEOBJ5FF7V,1,4,4,N,Y
RH7EQKTYSP1SI,1,1,2,N,Y
R2JVA4NGJ9XJNA,5,0,0,N,N
R80BOCIATQTLC,5,4,4,N,Y
R3UVSFG8U51NCY,5,0,0,N,Y
R1FN6L6R9E9GDR,4,0,0,N,Y
R2SV5REGW685C2,3,1,1,N,Y
RRT4P5GTOWJ4U,5,0,0,N,Y
R22BIK5NRBF4IJ,4,0,0,N,Y
R11HYN9QPDD73T,4,0,0,N,Y
R7LNKHX1IK5OQ,5,0,0,N,Y
RK2CDZL8OXV5V,5,0,1,N,Y
R20O7D9STFJSET,5,0,1,N,Y
R77MCPL34I59J,5,0,0,N,Y
R1QX9L33B4B4SY,5,0,0,N,Y
RWZ1OV2HYJVJQ,5,0,0,N,Y
R393VSS64YQLRR,5,0,0,N,Y
R22A79E78WFEPY,5,0,0,N,Y
R3O7QZZF23PDVM,4,39,54,N,Y
R1U231JFJA01V4,1,1,2,N,Y
R20J1ORIYMEJ5Q,5,0,0,N,Y
ROSD9QL8V7YY9,5,0,0,N,Y
RVYAGHMTEU9JX,5,0,0,N,Y
RP9L7E9SLH756,2,13,18,N,Y
R2AE6UNOTP9RWG,3,0,0,N,Y
R1QIK1DASL7EH,3,0,0,N,Y
R37NJT7E7KKMMX,4,0,0,N,Y
R2L96XCU8H4QJE,5,1,1,N,Y
R2MBPE31ZQDPGZ,5,0,0,N,N
R1KJPU4PTB18EO,5,0,0,N,Y
R2S0SPYRR6LTO1,5,0,0,N,Y
R1HL94I5QIUS1V,2,1,2,N,Y
R1WB35YEA1HNAV,5,0,0,N,Y
R1W675I9KBN8Z9,5,0,0,N,Y
R1630NLVI4ZP8P,5,2,3,N,Y
R3S4OO3S8RLPV5,5,0,0,N,Y
R2MTJG96A2LM7W,5,0,0,N,Y
R11AIVBMIME1ED,5,0,1,N,Y
R37LHGPMMKR4IA,1,6,57,N,Y
RKVNHC96AOMUA,5,0,0,N,Y
R2CLDE2MNZW3SM,5,0,0,N,Y
R3LI144R5WI5SE,5,0,0,N,Y
R2IFAVGT5RAJJ1,5,0,0,N,Y
R4T37O4SQRQ4L,5,0,0,N,Y
RZ3A2LOZVO1JJ,1,1,4,N,Y
R2CXBISPECC2LU,5,0,0,N,Y
R3NIA480GXX15Z,5,0,0,N,N
RJZ86DI7TH7PC,5,0,0,N,Y
RVDTGDBAAYC3I,5,0,0,N,Y
R2ULI3GHQ4F0RL,1,4,4,N,N
R1WOJTZAADR6ZC,5,0,0,N,Y
R3Q5GPPN0HKWI,1,2,7,N,Y
R15XL99G0TA8M5,5,0,0,N,Y
R3ARFEOZVA4DAN,5,0,0,N,Y
R3JH5CC8MAWAZX,4,0,0,N,Y
R3SKHAD4ESFWIV,5,0,1,N,N
R1PDE2YRZW4G8G,5,0,0,N,Y
R21T9VGO3OBFGS,5,1,1,N,Y
R2ZE22RF89XHEE,5,0,1,N,N
R2B4QJ0NMRWMS7,4,0,0,N,Y
R2EX8M9OBO7XL6,1,0,0,N,Y
RJI35OQQ5OU0K,1,0,0,N,Y
R2ZM2Z8N3Y84RZ,2,0,0,N,Y
R773WRFYDZHA4,5,1,1,N,Y
RXYILKMG7DK8P,5,0,0,N,Y
R1JU14D69Z4MEB,4,4,4,N,N
R2CW3ESOE17DUV,2,0,2,N,Y
RHQ3NNOPGD80D,3,0,0,N,Y
R10JYXPWAUNF2A,5,0,0,N,Y
RXN9T1UC8B9HE,4,0,0,N,Y
R1WSMF14RFZ8M0,1,0,6,N,Y
RPZPSX6O235TP,5,0,0,N,Y
R644NVXZWCDWR,5,0,0,N,N
R2KEV9ZI0CQYQL,3,0,0,N,Y
R3J1BS7DRE87YB,3,0,0,N,Y
R349QEOIDBUR4L,5,0,0,N,Y
R3IGKKRJTDKMOU,3,35,38,N,N
RAT2NB1NFFI5I,4,0,1,N,Y
RLLQJ56EWHP18,5,0,0,N,Y
R3I77RZ2S04DI8,5,0,0,N,Y
R2S44LL1B7DCIC,5,0,0,N,N
R37OSCJ8Z45OE,5,0,1,N,Y
R1APDAM8M4SNTG,5,0,0,N,Y
RYE4BJBEQJGJ7,5,1,1,N,Y
RMEHMUV0UU4NH,3,2,3,N,Y
RK06EWVQCSJ54,5,0,0,N,Y
R1XLCTSKUDQZXU,4,0,0,N,N
R1H8I1P6HG69M3,3,1,3,N,Y
RY09J1Z1X45LQ,5,0,0,N,Y
R2N5OBCWUB4W41,5,1,4,N,Y
R7YP30ALYMMPX,5,0,0,N,Y
R2HS6WFLMNLBVL,5,0,0,N,Y
R3RVBOC0R3LAEJ,1,0,1,N,N
R1SFWDFKZLS7SX,1,0,1,N,Y
R3VYSAQQE6YXCN,5,0,0,N,Y
RDB32PKI0QOEW,5,1,2,N,N
RIHLIA0YCE1JV,5,0,1,N,Y
RXXDVTKYE0L5B,5,1,1,N,Y
RLT3ICW7G7I8T,5,0,0,N,Y
RLMA52HNOF45C,5,0,0,N,Y
R218F0KSN1EVJ1,2,0,0,N,Y
R1LF7565AVMV7M,5,0,1,N,Y
R3RIWIT5QA1NQH,1,0,0,N,Y
R1SCD90CHHWQ0M,4,0,0,N,N
RSOE2RGYXZ9ZP,1,1,6,N,Y
RT4YYF0JAKRGV,4,0,0,N,N
R1KH0JAJR3XHQ,3,2,2,N,Y
R3H9SHHFW6VH74,3,0,0,N,Y
RIOEFX8FMBRGT,4,0,0,N,Y
R1EG8N4V3R3PXT,5,3,3,N,Y
R33AC7FUCLDIQO,5,0,1,N,N
R3CJ3OPHGKB2YH,5,23,36,N,N
R2HP3RE60FP8I8,1,1,1,N,Y
R1ID0V64KSZD38,5,0,0,N,Y
R1B2GZQQP3E265,5,0,0,N,Y
RCRTIHH2SRRL6,5,0,0,N,Y
R3U0J9S4MDWNEU,4,4,5,N,N
R20C9TB2D80QAH,5,0,0,N,Y
R1PR0S7CO8C1L0,1,2,30,N,Y
RXZPOUXGIWEXF,5,0,0,N,Y
RUTOBIAH7EHBQ,4,3,3,N,N
R2FJ7T82OEPGDU,1,5,8,N,N
RF347R28CX9Y3,5,0,0,N,Y
R2JHWXBNYQWYHL,4,0,0,N,Y
R2UI3YV9AR9CS7,4,1,1,N,Y
R1RZH33PBJS4UP,5,0,0,N,Y
RZPLPTDQEJ3DY,5,2,2,N,Y
R3HOXUH8W102SD,5,0,0,N,Y
R1YKNU7BOFABYB,1,1,7,N,Y
R1BYVTPA5TVUXW,1,1,3,N,Y
R1PJ8ZNLUTFH5D,5,0,0,N,Y
R1KXM7UJQP5Z7O,2,1,1,N,Y
RY6EETXDXUUW6,4,0,0,N,N
RKVXJKFWQFIGK,5,0,0,N,Y
R1HBA7B9DSYVTU,5,48,51,N,Y
RENCTZ2L5109H,5,1,1,N,Y
R1BV4M6A279JS6,5,0,0,N,Y
R1QX69EMP2J86O,3,0,0,N,Y
R2ZR4J2I7WVW8P,5,0,0,N,Y
R2RZ7T5N3X1SBE,5,0,0,N,Y
R1YXBVEGX7PDL7,5,0,0,N,Y
R8904BX0034UY,5,0,0,N,Y
R1OPZHNUII9D4Y,4,3,20,N,Y
R12FBHO8BQYWKM,5,0,0,N,Y
R3VWRDZJ4S2FZ2,1,0,1,N,Y
R164Y4W8AI30PB,3,0,0,N,N
R2CUIYOYEY8SHV,4,0,0,N,Y
R1U3SW7MFTWNY7,5,1,1,N,Y
R1MOXFDDOPG1VF,5,1,2,N,Y
R12QPLD9LBCN4,1,0,0,N,Y
R26YB517AMSC1P,2,1,1,N,Y
R3JWJFALVKRXFK,4,0,0,N,N
R1Z3ZDYKR6G8OW,5,0,0,N,Y
RBY88QI30K6VW,1,0,6,N,Y
R2H6K3YCKKKS4,5,0,0,N,Y
R17QD116D13MQY,1,6,7,N,N
R12KAFRMOEICYR,5,0,0,N,Y
R2IPGCZ79YTBP8,5,0,0,N,Y
RMY58G7LPL3HU,1,3,7,N,Y
RIBJQ03EV1W0H,5,0,1,N,Y
R2PLO6W0QAPZDL,4,0,0,N,Y
R2MTL6K1WZL3EO,3,6,7,N,N
R3PL5RDSOR8TV9,5,0,0,N,Y
R2V2STM10SBI2G,5,0,0,N,Y
RFJXCEXS8NCVE,4,1,1,N,N
R16YMOSPPT5Q5J,5,0,0,N,Y
R2EQKNLNBUU5XY,1,0,0,N,Y
R1LN4BFVO89Q0D,5,0,0,N,Y
R3G2J941X6K7ZB,3,0,0,N,Y
R17NQRBOUXZPLD,1,1,4,N,N
RJ1I365W6L7K4,5,0,1,N,Y
R1EIY090OHUG5K,1,0,1,N,Y
R1EWIEG8NB8S0M,5,0,0,N,Y
R2X382XOJOH2AK,5,0,0,N,Y
RQ78HUBQB56XK,5,0,0,N,Y
R3QRRPT5J0JVHK,4,2,3,N,N
R1CV3QUIHGT99Y,5,0,1,N,Y
R3AD86JBYSFO8T,4,0,0,N,Y
RRI3UV558HHA8,1,10,16,N,N
R2SQPZZNKGP6KF,1,0,0,N,Y
R1DXFRNIL1QFXJ,5,0,0,N,Y
RMTX8JEO3AF58,5,0,0,N,Y
R1357KQ2BNPGOF,5,0,0,N,Y
R12RIP5A7I1GEN,3,0,0,N,Y
RPOUO17KWVQPT,5,0,0,N,Y
R1Y3U1828KDZK9,5,0,0,N,Y
R1MOGWVFT5DMFV,5,0,0,N,Y
R3POJ3M83TA63,5,1,2,N,Y
RCHX46ZAOT8MG,5,0,0,N,Y
R1LYT4MOVKMFWN,5,0,0,N,Y
R1FUKWRR44QCB3,4,0,1,N,Y
R3G28UJ426QEA5,4,0,0,N,N
RUUZW047GJCRM,3,0,0,N,Y
RSWSOC0D1HK8I,5,0,0,N,Y
R1DMHYOYE6UCLG,5,0,0,N,Y
R3MY6VMCCWDNEP,4,1,2,N,Y
R3UPXZ751YYO23,4,0,0,N,Y
RIP69D2U0RE2L,5,0,1,N,N
R1IPWJ66IKPA4I,5,0,0,N,Y
R2B0HMDNCL04T4,4,3,5,N,N
R2YDKNSC2AEOPI,4,0,4,N,Y
R1NFTG1HO5CVMP,5,0,0,N,Y
R2XJYECSUCTG6Y,5,1,1,N,Y
R225J4DXZF8QDM,3,3,11,N,N
RFMEF4FE3NS2S,4,9,11,N,N
R16W5KPZF2V0R8,5,0,0,N,Y
R1QR1702UGHH0R,4,0,0,N,Y
ROLCC50A3EB3Z,5,0,0,N,Y
R3FT9MBYOLAVJ8,5,0,0,N,Y
R20H2X1YMCT2AR,5,0,0,N,Y
RN42Z4UYDUUOR,5,0,0,N,Y
RN1D3Y6FHEJVR,5,0,0,N,Y
R125KZAVUAYKOO,5,0,0,N,Y
RQC9Q1W00Y0ND,5,2,2,N,Y
RYZJIIV46Q8WI,5,0,0,N,Y
R1ATM64QQIO17Y,1,0,5,N,Y
R3BV4H6XR3FKDY,5,1,1,N,Y
R2NQ8JVCGO94VV,5,37,50,N,Y
R11PIARUCLT5SJ,1,0,0,N,Y
R1L8YWIMEKW27P,5,0,0,N,Y
RSOS9YJYCY1FT,5,0,1,N,Y
R39EXII5UBQKI7,4,0,0,N,Y
RBKPN8A1Y9YYA,5,0,0,N,Y
R2M0EV8U6J1JXQ,4,0,1,N,N
R1UI8II3OHSGQI,5,0,0,N,Y
R21UNTV55D3NGF,4,0,0,N,Y
R2CXPDSQSKRRSC,5,0,0,N,Y
RLDD35ZNXF0FX,5,0,0,N,Y
R3WH4EFD9XWSD,1,0,9,N,Y
R1T2PN78AKUO0R,5,0,0,N,Y
R2BSM2DM964MJL,1,0,10,N,Y
R1XD1PLDXKE5UA,3,0,0,N,Y
R3S2YT8LVKA8FK,5,2,7,N,Y
R2FXK6MBE80LL,5,0,0,N,Y
R6EVUXJDMJB73,5,0,0,N,Y
R4NY5YG0CYSG7,4,0,0,N,N
RF93NE7NY7MOR,2,0,0,N,Y
R1IB4DT7EJWTS6,4,6,8,N,N
R3TGGXQJWRCD8L,2,0,0,N,Y
R253FU6WZ2T28M,5,0,0,N,Y
ROF1XX1OHUFZL,5,0,0,N,Y
R1F63MKDADKYCC,1,0,0,N,Y
R2RQR10TD9GS2C,5,0,0,N,Y
R1MMGEJMO13OD4,1,9,10,N,N
R1XN6DXDFJDRAR,3,0,0,N,N
R3LCFXEY8R5NOC,1,1,1,N,Y
R2QWPHCXK12UUC,2,1,4,N,Y
R3VGHVGJMKJCY6,1,2,4,N,Y
R13QELIKLLKA10,4,0,0,N,Y
RED4P75SMC89G,5,0,0,N,Y
RXO1D4G23BECC,1,1,1,N,Y
R2E6U9CN6N7G3L,5,0,0,N,Y
R24V132BTRRTFX,5,0,0,N,Y
R2R401WURU6JIK,5,0,0,N,Y
R15YIAV45T4Q4K,2,0,12,N,N
R232KD3I5KYJ06,4,0,0,N,Y
R7CCWPKDSDULS,5,0,0,N,Y
R2J92B2J4X4LCE,5,0,0,N,Y
R3KFXINLBVI5HT,5,0,0,N,Y
R2L5GVMCSCGSNX,4,1,1,N,Y
R1XGJA7051DV1J,5,0,0,N,N
R2QAKMOTVGZO4D,5,0,1,N,Y
R2L2FC8MZM9QWK,2,1,2,N,Y
R1JHB8IMSBBF4G,1,0,0,N,Y
R2QU07ZL2GK6QG,5,2,2,N,Y
R1AE0XL2ZV5E6G,5,0,0,N,Y
R3E0001PTTOWII,1,2,13,N,Y
R3W25OPVNYSKFT,4,0,0,N,Y
R353YTV35VXANF,1,2,2,N,Y
R1IOVZLO33R7VC,5,0,0,N,Y
R2V8UCVOS7KCTS,5,3,3,N,Y
R3G4FL4BJKF9X8,3,0,0,N,Y
R3RD0AMS6AKTXM,5,0,0,N,Y
R3GS86ZOHC15QM,4,0,0,N,Y
R3I3ZKRA1HDLVC,5,0,0,N,Y
R11DX6RU5LG7Q5,2,0,1,N,Y
RAWPST49GX5CN,4,0,0,N,Y
RVS41M6RFHYVU,5,1,1,N,N
RMAIAYPOMHVGN,2,1,1,N,N
R3VFRT1RH8PEQY,4,0,0,N,Y
RJ0DJL9LUBAW9,5,0,0,N,Y
R2J7J05KJ3GN0A,5,0,0,N,Y
RTR6T8O9VLB4K,5,0,0,N,Y
R3RLSNWZTCIEYA,5,0,0,N,Y
R2SCZ0O254A6HM,5,2,27,N,Y
RBRG2W645BOPV,5,0,0,N,Y
RKHMV92SGPGUE,4,5,5,N,Y
RVSQVTMZGUQ9,5,0,0,N,Y
R1S7JIT1IMUJ30,4,0,0,N,Y
R1I4CR7R1CTES,3,0,7,N,Y
R22WX5VFCU6QT2,5,0,0,N,Y
R2JICQJL2Q7HLM,3,0,0,N,Y
R2A7I06NMS88E3,4,0,1,N,Y
R1QW61Q7TMM3HG,3,0,0,N,Y
R1315C03EQEURB,1,6,30,N,N
R1HX1UJKQIHZM7,1,0,5,N,Y
R2RXDDRY9VSNT8,5,0,0,N,Y
R23H9FP6BTOO8G,2,5,5,N,N
RPFNYW69W3506,4,0,0,N,Y
RLJPYSW24K8M8,1,0,6,N,Y
R3FULDF6HNYFZQ,1,4,6,N,Y
R1WX79CB65A5J7,5,2,2,N,Y
R3H0LVBK9FQJ3C,5,0,0,N,Y
RBES14GC9HD3J,5,0,0,N,Y
R385JZERRGZT3K,5,0,0,N,Y
R7E31CX8MOEZT,1,0,0,N,N
R1RLNZUSLDYWHX,5,0,0,N,N
R16WX8B2B3KU5S,5,0,0,N,Y
RS8VHD4DXSC1E,4,0,0,N,Y
R2G5NG5RC76SJL,5,0,0,N,Y
R3VPRMF3H0X1M4,5,0,0,N,Y
RYR0ZFDZVKU6,2,5,7,N,Y
R269PX4QKLNQ82,1,0,0,N,Y
R2UU1MWOX54546,5,0,0,N,Y
RIC8JE0FP8F7E,4,0,3,N,N
R14LDRA144EDDK,5,0,1,N,Y
R2D0O4WMVWFXX,5,0,0,N,Y
R3CN8XE4P5JRNE,5,0,0,N,Y
R2J1UGMZ0YQ0R,5,0,0,N,Y
R22A4ATIDMB3ND,5,0,0,N,Y
R3MJHWF022QOAZ,5,0,0,N,Y
R28BILKZVJD2,2,1,1,N,N
R3VLY6FVYC0MPX,1,0,1,N,Y
R1GP0F3XXAXFEV,5,0,1,N,Y
R3IGK5UJVUMPTB,5,0,0,N,Y
R2CZ0E98M9MLPY,3,0,0,N,Y
RT29HT79WGIGE,5,0,0,N,Y
RD5NMKFLUGUPY,5,1,1,N,Y
R25AY9G0X5I2NQ,5,0,0,N,Y
R3SYAVH2ZJ8VHQ,5,0,1,N,N
RJX1ZI3PQ8WNV,1,5,5,N,N
RTJU33IUVCYBY,5,0,1,N,N
R1O0X2CGJIR5ZN,2,0,0,N,Y
R21WRV60YX9UFF,4,0,0,N,Y
R3AX9KWOLWHS91,5,0,0,N,Y
R3EHJDD33YJGIR,1,9,12,N,Y
R1DG6BW3KKBMN7,4,0,1,N,N
R2WKPY9QE2LVNN,5,0,0,N,Y
R1KPNPJRH5XQU9,3,0,1,N,Y
R1FG3BGV2PBQB1,5,0,0,N,Y
R19QDXTTGEN32J,5,0,1,N,Y
R1OSZ9V0IJTH8A,5,0,0,N,N
R3ININMESBKIZU,5,0,0,N,Y
R1HNCKRJ2K5HYI,5,0,0,N,Y
R1IHGLYAHPKXVX,3,1,3,N,Y
R3HXCY9UC6O54G,5,0,0,N,Y
R3A7KHMI772FWZ,5,0,0,N,Y
R3371TUI270AXK,5,0,1,N,Y
R317NORJ60LLTV,4,0,0,N,Y
R1HMZDQKT05MRU,4,0,0,N,Y
R36IZKZAQK712G,5,0,0,N,Y
R27ZB35LHGLMPO,5,0,0,N,Y
R1OOX8UTNOUJ77,5,0,0,N,Y
RLOHS9PH9F9F0,5,0,0,N,Y
RPU2YDTF5K4P5,4,0,0,N,Y
R4MYA26KYYSX8,5,0,0,N,Y
R2MASGCXMBFT5H,1,1,1,N,Y
R1TPII33K9P2F8,5,0,0,N,Y
R14T2JBI01TKC8,4,0,0,N,Y
R1CJHAG0N9OZVI,3,0,2,N,N
R3JBRA6YUS3VI2,5,0,0,N,Y
R1FQOKP69WVT8S,5,0,0,N,Y
R1FHV6E3WKFOOV,5,0,0,N,Y
R1GAV8ZGJDHYM4,4,0,0,N,Y
R19JI4WF5S50J9,5,3,4,N,Y
R2CU5TVK4FOD1A,5,0,0,N,Y
R341UXSM8ECUFJ,1,2,3,N,Y
R18CG270JB43DX,3,1,1,N,Y
RI6JYBUV2Z0LC,3,0,0,N,Y
R282ANIPESFOMS,5,0,0,N,Y
R39UAXVMN8LFJI,3,0,0,N,Y
RB359F65561G9,2,0,3,N,N
R3BFR2376X3R64,4,0,0,N,Y
R3E55BAP1HEIZT,2,0,5,N,Y
R2K0PLAS7FHOQE,5,0,0,N,Y
R2HMTKRXCIHHHG,5,0,0,N,Y
R29U8SMSOKKTZ0,5,0,0,N,Y
R1VH6ZGPGEXPP7,5,0,0,N,Y
R2OF9AK05BGEN0,5,0,0,N,Y
R92ALCFDMZNOG,5,0,0,N,Y
R334S19A8ROMM,3,1,1,N,Y
R1DDI3SYC7VVBF,4,0,2,N,Y
R1DTNBITXJBOX2,1,0,0,N,Y
R2B798132FKAAD,5,0,0,N,Y
R29XALQ0Z2D0SY,1,0,0,N,Y
R31RQNIZ50GPPB,5,0,0,N,Y
R90JJOBKFPVZ7,4,0,0,N,N
RV6RMLNGC4G2A,4,0,0,N,Y
RH49VUFEARS80,5,0,0,N,Y
R2PS41XQ12Y98M,5,1,2,N,Y
R3ZZA8GIH3AV5,5,2,4,N,Y
R3QHPZNQ89EAMY,5,0,0,N,Y
R1GM3X5665SI6A,5,0,0,N,Y
R3IZQ4B6M7B818,5,0,0,N,Y
RXEYG5FRXP08M,1,1,1,N,Y
R2UYSC7G9FRJ3M,4,0,0,N,N
R38IRCQ7TTEBA3,1,2,2,N,Y
R3B4227PCDFYBP,5,0,0,N,Y
RSCLW69M79JLE,5,1,1,N,Y
RIKDY0FVV67BV,2,0,0,N,Y
R3PRJWDLYB6FAQ,5,0,0,N,Y
R29YJ53LH8FWV4,5,4,5,N,Y
R226X0VXJPMGJ6,4,0,0,N,Y
R2N3QP69T59Q3D,5,1,1,N,Y
R2N93BBA9CJ7QY,1,3,6,N,Y
R27S0MFNAJDOYT,2,0,3,N,Y
RIKMF4LNC4SZP,5,1,1,N,Y
R2UU99JY766154,5,0,0,N,Y
RMIB3VMDTR8YS,5,0,0,N,Y
R19VXIKOTID3AI,2,0,0,N,Y
R1I0X90NQ1WR5T,5,0,0,N,Y
R2V84K5CPOAFXO,5,0,0,N,Y
R1CBLLNI353WAX,3,1,1,N,Y
RVJR5IHOV5CD8,4,0,0,N,Y
R398NR1HUT8HHN,2,0,1,N,Y
RVX6NXV0ZMYP4,5,0,2,N,Y
R2D5TINLDT5WV6,4,0,0,N,Y
R1DB0OACKHY0BI,5,0,0,N,Y
R34OZ8KH2YP7WO,5,0,0,N,Y
R35KSE002FUBK,5,0,0,N,Y
R3B48CBHI26G2R,1,1,2,N,Y
R2YB87BJ6OK4WR,5,0,0,N,Y
R3HT5FYBZCMXUP,4,0,0,N,Y
RUTQ7PM2EZRRQ,5,0,0,N,Y
R3CT8K2IGLILGK,5,0,0,N,N
R15SG47WKXNSRX,3,0,0,N,Y
R26D2C01WAVSAR,5,0,0,N,Y
R1T4HVU9U5TUS,5,0,0,N,Y
R1L2J1CYHA3DGR,5,0,1,N,N
R15WTDH602HBB,5,1,1,N,Y
RWJ739JESWBJS,4,0,0,N,Y
R1A6AI6EF2K8XI,1,0,2,N,Y
RV9I7B8867MU8,5,0,0,N,Y
R1C6BDRKGBORY9,5,0,0,N,Y
R1SFM8N44CAMKX,5,0,0,N,Y
R1SUEU8TIULTP0,5,0,0,N,Y
R1K49JSEEYOZF,1,0,3,N,Y
RXTTS8DEVM4UN,2,1,4,N,Y
R38NR3TUG6LALR,2,1,2,N,Y
R17YK0XXSJXWVK,4,0,0,N,Y
R7XAS3LG6Z5K4,5,1,1,N,Y
R1SCP91YD1DZ01,5,1,2,N,Y
R29TU84B0U95MF,3,0,1,N,Y
R5YH2C06FXKPI,4,0,0,N,Y
R3U8OQU0C2WYLK,3,3,7,N,N
R1OXMLE0FZDXCG,5,0,0,N,Y
R2R1TOL1YIHOLQ,5,0,0,N,N
R3830Z8LSB7NT7,5,0,1,N,Y
R1BYF383VQNCB6,5,0,0,N,Y
RCMUGTU4N2AJD,5,0,0,N,Y
R1U3UDLGYUK4MM,5,0,1,N,Y
R18K3ADGUDOKPN,3,3,4,N,N
R2TSSGJWFXHHZJ,5,1,1,N,Y
R2YVKNEYE1RU96,5,0,0,N,Y
RPKQX04EOZ8BZ,5,0,0,N,Y
R3AEAJFADY6J6G,4,0,0,N,Y
R2F14E3LEHG2D4,4,0,0,N,Y
R1XGGK5KYAM716,5,0,0,N,Y
R1H28QN48OEYCN,5,0,0,N,Y
R18Q8NS5VARNFN,4,0,0,N,Y
R13OXE2N88H7Q,5,0,0,N,Y
R132WLL0EO3N1T,5,0,1,N,N
R1GTKA576MX71T,1,2,4,N,Y
R27COHZP8TIQ94,5,0,0,N,Y
RS44BZFJSUA25,4,0,0,N,Y
R1C0QRYT1SUFUD,2,0,0,N,Y
RIL5M7B5T70A4,4,0,0,N,Y
R2VKQIZG84DD1M,1,0,1,N,Y
R1DULW9KBC6YKN,5,0,0,N,Y
RM5B3B6X8E62E,5,0,0,N,N
R3F15R4N4W54WY,5,0,0,N,Y
R3LZQM3TLC05DW,5,0,0,N,Y
R2L2W2T5YH6D8Q,5,0,0,N,Y
RR27DFA3W2W06,5,1,1,N,Y
RGISTK2BVDA3E,4,0,0,N,Y
RJ5HTHH50V3US,4,0,0,N,Y
R2XLXQ9OR0T4SN,5,0,0,N,Y
R2JIX2569SB3P3,3,0,0,N,Y
R4GFGTXVNOGO1,5,0,0,N,Y
R311HVS9YITL2F,5,0,0,N,N
R36LS3WHOQQBER,4,1,1,N,Y
R29EF7J2Z04KAX,5,0,0,N,Y
R320INB0DGK67V,5,1,1,N,Y
R1TI91CD716PHT,5,0,0,N,Y
R2F667C1K1DWON,5,1,1,N,Y
R2LSL1XJKYW83I,5,0,0,N,Y
RBEECAR28L6LG,5,0,0,N,Y
